Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
100.jpg,benign,245.03906250000003,370.00000000000006,197.22656250000003,310.0,0.9962316755989913,0.9943099683203642,0.9969669584089442,0.9952326761603051,0.9609375000000001,1.4509803921568631,0.7734375000000001,1.2156862745098038,0.38143440882513335,0.3917878222517341,0.37758825692396764,0.3873614020606441,0.7915692558713898,0.7889685051486276,0.7922995489077219,0.7898815777979102,0.8897017791773768,0.8882389910089669,0.8901120990682702,0.8887528215414623,0.9815885985808129,0.9722938345411303,0.9851810671504103,0.9767867262371632
101.jpg,benign,346.640625,566.0,318.75,456.0,0.9946691996278412,0.991295789376557,0.9950981146003137,0.9929874204164488,1.359375,2.2196078431372546,1.25,1.788235294117647,0.5048006798495013,0.5217257513994602,0.5026536249170969,0.5139862927353486,0.698154646518917,0.6939237200491161,0.6985791790004146,0.6955887892761796,0.8355564891250125,0.8330208401049256,0.835810492277056,0.8340196576077686,0.9820232332560677,0.9707365548590183,0.9834696397756943,0.9764237968475483
102.jpg,benign,219.140625,348.0,249.0234375,352.0,0.9966299537877157,0.9946482945283426,0.9961704020314951,0.9945867806723465,0.859375,1.3647058823529412,0.9765625,1.380392156862745,0.41099401002543823,0.42197061653059664,0.41339696165854123,0.4222673412270811,0.7678041352972717,0.7650790797198783,0.7673478851846346,0.7650182271302806,0.8762443353866954,0.874687989925481,0.8759839525839698,0.8746532039215774,0.9852729400850523,0.9766905938264749,0.9832647046421049,0.9764226696175837
103.jpg,benign,280.8984375,354.00000000000006,155.390625,336.0,0.9956802134915265,0.9945560237443485,0.9976103308676529,0.9948328360963307,1.1015625,1.3882352941176475,0.609375,1.3176470588235294,0.39488779960791925,0.40132935244636836,0.3847038258799653,0.4000003788766813,0.7829780214303093,0.7811458770848051,0.7848952180539036,0.7814197563087925,0.8848604530830323,0.8838245737049888,0.8859431234870011,0.8839794999369569,0.9796923798232658,0.9744936862337168,0.9887659973490407,0.975790617442172
104.jpg,benign,653.4375,982.0,585.703125,1000.0,0.9899511349306431,0.9848983483529665,0.9909927855780765,0.9846215360009842,2.5625,3.850980392156863,2.296875,3.9215686274509807,0.7485785797154327,0.7708009130853613,0.7437414729433833,0.7719546302866533,0.4908390257240304,0.48577092068661376,0.49186084200262525,0.48550254160962847,0.7005990477612929,0.6969726828840667,0.7013279133205987,0.6967801242928995,0.9798702740780153,0.9697572349179634,0.9819568920089528,0.9692028868818364
106.jpg,benign,733.125,1086.0,597.65625,992.0,0.9887256635807216,0.9832989880970688,0.9908089648755882,0.9847445637129765,2.875,4.258823529411765,2.34375,3.8901960784313725,0.6280994263817181,0.6515498194617759,0.6188636451400559,0.6457966859936082,0.6087885387381056,0.602535617906992,0.6108292352250336,0.6039350188708363,0.780249023541911,0.7762316779847316,0.7815556507536963,0.7771325619679286,0.9703352386830155,0.9561694859398261,0.9758167706655019,0.959963287340983
107.jpg,benign,778.9453125,1282.0,697.265625,1140.0,0.9880210175545168,0.9802848091532617,0.9892771256881863,0.9824685510411221,3.0546875,5.027450980392157,2.734375,4.470588235294118,0.6135147976316707,0.6453726556086087,0.6081072904464415,0.6370721021093839,0.623861849446427,0.6153938169168958,0.6250894600334006,0.6174962528386074,0.7898492574196845,0.7844704053798943,0.7906259925106185,0.78580929800977,0.9671175268293983,0.9460262621048086,0.9705655611004844,0.9520046324488939
108.jpg,benign,1719.2578125,2872.0,1565.859375,2354.0,0.9735604556254421,0.9558330513948268,0.9759194879740412,0.9637990957463168,6.7421875,11.262745098039217,6.140625,9.231372549019607,0.8098902320703774,0.8689914651584759,0.8012849534374332,0.8437422149318965,0.47950408337162986,0.46267379833947286,0.48174396988613155,0.46999973162659914,0.6924623335399767,0.6802012925152913,0.6940777837433868,0.6855652643086573,0.946559511229827,0.9107921764104638,0.9513276660795411,0.9268818883252895
12.jpg,benign,456.2109375,608.0,251.015625,596.0,0.992984176521699,0.9906498938885984,0.996139765247747,0.9908344354565867,1.7890625,2.384313725490196,0.984375,2.3372549019607844,0.23051899667049114,0.24025643085935375,0.21677309591935406,0.23955711373159688,0.9003251280119124,0.8976841482758604,0.9034464438444648,0.8978652756658672,0.9488546400855679,0.9474619508327817,0.950497997811918,0.9475575315862711,0.9243223997029134,0.8995169742993093,0.9583607963430877,0.901500191911823
13.jpg,benign,1284.9609375,2250.0,1227.1875,1682.0,0.9802392744825146,0.9653984560022144,0.9811277412112078,0.9741334235536554,5.0390625,8.823529411764707,4.8125,6.59607843137255,0.7556015940633966,0.8091349133562592,0.7521443538521506,0.7791264130547557,0.5141956833572123,0.49941285185761664,0.5150498385724541,0.5076197504257449,0.7170743917873601,0.7066914827968543,0.717669728059122,0.7124743858032687,0.9576337949233887,0.9259345430711801,0.9595386320508642,0.9446319561980999
14.jpg,benign,398.4375,750.0,535.8984375,664.0,0.9938726432503922,0.9884661520007382,0.9917587051717773,0.9897886999046535,1.5625,2.9411764705882355,2.1015625,2.603921568627451,0.5178542350673024,0.5431832367671489,0.5277458821181051,0.5375528058503354,0.6896632534849878,0.6834348195715102,0.6875796582707071,0.6847286279299019,0.8304596639723014,0.826701167031661,0.8292042319421116,0.8274833097591164,0.979860264262981,0.9622038699219563,0.9729120554337094,0.9665378261709053
17.jpg,benign,292.8515625,414.0,235.078125,372.0,0.9954963927890382,0.9936333159044075,0.9963848595177314,0.9942792113923661,1.1484375,1.6235294117647059,0.921875,1.4588235294117646,0.5083775894013828,0.5187043633438649,0.5037115809332193,0.5155714773874475,0.692440874040333,0.689682519233353,0.6933221409734237,0.6903206171701328,0.8321303227501886,0.8304712633398901,0.8326596789645958,0.830855352736042,0.9851400954075447,0.9790560342512105,0.9880716412114985,0.9811807843996384
